CVE;Commit;Parent;File;Modified Lines
CVE-2004-1073;1fb844961818;c20086de9319ac406f1e96ad459763c9f9965b18;fs/binfmt_elf.c;685-685
CVE-2004-1073;1fb844961818;c20086de9319ac406f1e96ad459763c9f9965b18;fs/binfmt_elf_fdpic.c;237-237
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;arch/s390/appldata/appldata_base.c;595-600
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;include/linux/proc_fs.h;69-69
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;include/linux/sysctl.h;27-27
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;include/linux/sysctl.h;928-928
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;172-172
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;995-995
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;998-998
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1007-1007
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1015-1015
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1020-1020
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1024-1028
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1239-1239
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1243-1244
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1258-1258
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1262-1262
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1272-1272
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1308-1308
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1314-1314
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1339-1339
CVE-2005-2709;330d57fb98a9;8546df6f357dadf1989ad8da9309c9524fd56cdf;kernel/sysctl.c;1352-1372
CVE-2005-3358;8f493d797bc1;abe842eb98c45e2b77c5868ef106616ca828a3e4;mm/mempolicy.c;164-164
CVE-2006-0039;2c8ac66bb2ff;a467704dcb4fa45da48079486f1b0e6baffb12d2;net/ipv4/netfilter/arp_tables.c;951-951
CVE-2006-0039;2c8ac66bb2ff;a467704dcb4fa45da48079486f1b0e6baffb12d2;net/ipv6/netfilter/ip6_tables.c;1106-1106
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;arch/i386/kernel/cpu/amd.c;210-210
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;arch/x86_64/kernel/process.c;578-579
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;arch/x86_64/kernel/setup.c;933-933
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-i386/cpufeature.h;74-74
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-i386/i387.h;16-16
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-i386/i387.h;41-41
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-i386/i387.h;46-51
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-x86_64/cpufeature.h;67-67
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-x86_64/i387.h;75-75
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-x86_64/i387.h;122-122
CVE-2006-1056;18bd057b1408;5dc5cf7dd2723430b6df3d91c5b22af49e063622;include/asm-x86_64/i387.h;152-152
CVE-2006-1343;6c813c3fe9e3;d9ec5ad24ce80b7ef69a0717363db661d13aada5;net/ipv4/netfilter/ip_conntrack_core.c;1321-1321
CVE-2006-1522;c3a9d6541f84;460fbf82c0842cad3f3c744c4dcb81978b7829f3;security/keys/key.c;788-788
CVE-2006-1522;c3a9d6541f84;460fbf82c0842cad3f3c744c4dcb81978b7829f3;security/keys/keyring.c;440-440
CVE-2006-1524;69cf0fac6052;e14d95f773b7365b6ba2d2105522c92b007c6db1;mm/madvise.c;171-171
CVE-2006-1524;b78b6af66a5f;ca1e0484d9fe8a9048ac32b0f9894545f43704e8;ipc/shm.c;165-165
CVE-2006-1527;d3dcd4efe2ad;25f42b6af09e34c3f92107b36b5aa6edc2fdba2f;net/netfilter/xt_sctp.c;65-65
CVE-2006-1527;e17df688f706;ebf34c9b6fcd22338ef764b039b3ac55ed0e297b;net/ipv4/netfilter/ip_conntrack_proto_sctp.c;238-243
CVE-2006-1527;e17df688f706;ebf34c9b6fcd22338ef764b039b3ac55ed0e297b;net/netfilter/nf_conntrack_proto_sctp.c;243-248
CVE-2006-2451;9520628e8ceb;779302e67835fe9a6b74327e54969ba59cb3478a;fs/exec.c;2114-2114
CVE-2006-2451;9520628e8ceb;779302e67835fe9a6b74327e54969ba59cb3478a;fs/exec.c;2139-2141
CVE-2006-2451;9520628e8ceb;779302e67835fe9a6b74327e54969ba59cb3478a;fs/exec.c;2147-2147
CVE-2006-2451;9520628e8ceb;779302e67835fe9a6b74327e54969ba59cb3478a;fs/exec.c;2226-2226
CVE-2006-2451;abf75a5033d4;b2d6744849b5bf6b4593b81c136772df7a238ac9;kernel/sys.c;1986-1986
CVE-2006-4145;00a2b0f6dd23;c164a9ba0a8870c5c9d353f63085319931d69f23;fs/udf/super.c;1662-1662
CVE-2006-4145;00a2b0f6dd23;c164a9ba0a8870c5c9d353f63085319931d69f23;fs/udf/truncate.c;242-272
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;17-18
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;23-23
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;27-69
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;91-91
CVE-2006-5753;be6aab0e9fa6;2723f9603a8f8bb2cd8c7b581f7c94b8d75e3837;fs/bad_inode.c;116-116
CVE-2006-6058;f44ec6f3f898;d8ea6cf89991000ae458e34e36379814cf202555;fs/minix/itree_v1.c;26-30
CVE-2006-6058;f44ec6f3f898;d8ea6cf89991000ae458e34e36379814cf202555;fs/minix/itree_v2.c;26-26
CVE-2006-6058;f44ec6f3f898;d8ea6cf89991000ae458e34e36379814cf202555;fs/minix/itree_v2.c;29-31
CVE-2007-0005;059819a41d43;266d4f40370757459f8aa063976c932d0de5e59b;drivers/char/pcmcia/cm4040_cs.c;276-276
CVE-2007-0005;059819a41d43;266d4f40370757459f8aa063976c932d0de5e59b;drivers/char/pcmcia/cm4040_cs.c;343-343
CVE-2007-2876;99d24edeb6ab;56b3d975bbce65f655c5612b4822da671f9fd9b2;net/netfilter/nf_conntrack_proto_sctp.c;434-434
CVE-2007-4567;2570a4f5428b;ba5b0bfa06b6fbee03c6889046e9adcefa5d2c20;net/ipv6/exthdrs.c;562-562
CVE-2007-4573;176df2457ef6;335fb8fc71692830aca0a5a5fe7f60016ee0d0aa;arch/x86_64/kernel/ptrace.c;235-238
CVE-2008-1514;3d6e48f43340;82a28c794f27aac17d7a3ebd7f14d731a11a5532;arch/s390/kernel/compat_ptrace.h;45-45
CVE-2008-1514;3d6e48f43340;82a28c794f27aac17d7a3ebd7f14d731a11a5532;arch/s390/kernel/ptrace.c;173-173
CVE-2008-1514;3d6e48f43340;82a28c794f27aac17d7a3ebd7f14d731a11a5532;arch/s390/kernel/ptrace.c;273-273
CVE-2008-1514;3d6e48f43340;82a28c794f27aac17d7a3ebd7f14d731a11a5532;arch/s390/kernel/ptrace.c;431-431
CVE-2008-1514;3d6e48f43340;82a28c794f27aac17d7a3ebd7f14d731a11a5532;arch/s390/kernel/ptrace.c;517-517
CVE-2008-3272;82e68f7ffec3;82248a5e92793014d156a12dbcbba633794ce9f8;sound/core/seq/oss/seq_oss_synth.c;607-607
CVE-2008-3528;9d9f177572d9;cf17fea6575cb1739552e1d0cb2b446305ee3d0c;fs/ext4/dir.c;105-105
CVE-2008-3528;9d9f177572d9;cf17fea6575cb1739552e1d0cb2b446305ee3d0c;fs/ext4/dir.c;151-153
CVE-2008-3831;4b4089391820;9e0b97e37fddaf5419d8af24362015ab684eff7e;drivers/gpu/drm/i915/i915_dma.c;943-943
CVE-2008-5033;01a1a3cc1e3f;c6241b6c64dbe759e0eccaee913bdcf4d7960367;drivers/media/video/tvaudio.c;1642-1642
CVE-2008-5033;01a1a3cc1e3f;c6241b6c64dbe759e0eccaee913bdcf4d7960367;drivers/media/video/tvaudio.c;1647-1648
CVE-2008-5033;01a1a3cc1e3f;c6241b6c64dbe759e0eccaee913bdcf4d7960367;drivers/media/video/tvaudio.c;1708-1708
CVE-2008-5033;01a1a3cc1e3f;c6241b6c64dbe759e0eccaee913bdcf4d7960367;drivers/media/video/tvaudio.c;1715-1717
CVE-2008-5033;01a1a3cc1e3f;c6241b6c64dbe759e0eccaee913bdcf4d7960367;drivers/media/video/tvaudio.c;1764-1764
CVE-2008-5079;17b24b3c9749;2cc002c4bbce4d918ab94b494d61c6991c907d5e;net/atm/svc.c;296-296
CVE-2008-5079;17b24b3c9749;2cc002c4bbce4d918ab94b494d61c6991c907d5e;net/atm/svc.c;310-310
CVE-2009-0029;3a1c0fc5927f;96a68b14db358c310e1c5cc5229752845192c1fa;arch/mips/kernel/linux32.c;64-73
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;35-35
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;66-68
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;124-125
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;130-131
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;136-138
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;147-148
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;153-154
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;159-160
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;177-178
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;236-237
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;245-245
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;254-254
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;259-260
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;280-280
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;319-321
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;337-337
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;360-360
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/linux32.c;384-385
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/signal.c;22-22
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/signal.c;341-342
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/signal32.c;352-353
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/signal32.c;707-709
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/signal32.c;751-752
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/signal32.c;773-774
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/signal32.c;790-790
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/signal32.c;805-808
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/syscall.c;155-157
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/syscall.c;171-173
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/syscall.c;243-243
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/syscall.c;253-253
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/syscall.c;282-282
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/syscall.c;293-293
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/syscall.c;328-329
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/kernel/syscall.c;414-414
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/mm/cache.c;16-16
CVE-2009-0029;dbda6ac08976;4b0d3f5c28c631c1aeb1860993572ad8468a4c11;arch/mips/mm/cache.c;61-62
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/entry.h;34-42
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/entry.h;48-48
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/process.c;42-42
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/process.c;228-228
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/process.c;234-234
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/process.c;261-261
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/process.c;281-281
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/signal.c;28-28
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/signal.c;56-57
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/signal.c;73-75
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/signal.c;105-106
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/signal.c;112-113
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/signal.c;167-167
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/signal.c;194-194
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;32-32
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;77-77
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;89-89
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;111-112
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;178-178
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;189-189
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;208-209
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;215-216
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;224-225
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;234-234
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;247-247
CVE-2009-0029;26689452f5ca;2b66421995d2e93c9d1a0111acf2581f8529c6e5;arch/s390/kernel/sys_s390.c;252-252
CVE-2009-0029;2b66421995d2;d4e82042c4cfa87a7d51710b71f568fe80132551;fs/pipe.c;1062-1062
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;fs/eventfd.c;201-201
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;fs/eventfd.c;231-233
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;fs/pipe.c;1046-1046
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;fs/readdir.c;105-105
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;fs/select.c;639-640
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;fs/select.c;892-894
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;fs/timerfd.c;268-268
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;include/linux/syscalls.h;681-681
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;kernel/signal.c;2494-2498
CVE-2009-0029;d4e82042c4cf;836f92adf121f806e9beb5b6b88bd5c9c4ea3f24;kernel/signal.c;2581-2581
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;fs/signalfd.c;208-209
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;fs/signalfd.c;262-263
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;fs/splice.c;1438-1439
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;fs/splice.c;1464-1466
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;fs/splice.c;1688-1688
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;fs/timerfd.c;180-180
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;fs/timerfd.c;211-213
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;kernel/futex.c;1736-1738
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;kernel/futex.c;1759-1761
CVE-2009-0029;836f92adf121;6559eed8ca7db0531a207cd80be5e28cd6f213c5;kernel/sys.c;1820-1821
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/open.c;450-450
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/open.c;631-632
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/open.c;710-711
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/open.c;1063-1064
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/stat.c;263-264
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/stat.c;296-297
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/stat.c;403-404
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/utimes.c;173-173
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;fs/utimes.c;190-190
CVE-2009-0029;6559eed8ca7d;2e4d0924eb0c403ce4014fa139d1d61bf2c44fee;kernel/fork.c;1606-1606
CVE-2009-0029;2e4d0924eb0c;938bb9f5e840eddbf54e4f62f6c5ba9b3ae12c9d;fs/namei.c;1965-1966
CVE-2009-0029;2e4d0924eb0c;938bb9f5e840eddbf54e4f62f6c5ba9b3ae12c9d;fs/namei.c;2047-2047
CVE-2009-0029;2e4d0924eb0c;938bb9f5e840eddbf54e4f62f6c5ba9b3ae12c9d;fs/namei.c;2294-2294
CVE-2009-0029;2e4d0924eb0c;938bb9f5e840eddbf54e4f62f6c5ba9b3ae12c9d;fs/namei.c;2331-2332
CVE-2009-0029;2e4d0924eb0c;938bb9f5e840eddbf54e4f62f6c5ba9b3ae12c9d;fs/namei.c;2425-2427
CVE-2009-0029;2e4d0924eb0c;938bb9f5e840eddbf54e4f62f6c5ba9b3ae12c9d;fs/namei.c;2627-2628
CVE-2009-0029;2e4d0924eb0c;938bb9f5e840eddbf54e4f62f6c5ba9b3ae12c9d;fs/notify/inotify/inotify_user.c;663-663
CVE-2009-0029;2e4d0924eb0c;938bb9f5e840eddbf54e4f62f6c5ba9b3ae12c9d;fs/notify/inotify/inotify_user.c;707-707
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;fs/ioprio.c;75-75
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;fs/ioprio.c;191-191
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;fs/ioprio.c;255-255
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;fs/notify/inotify/inotify_user.c;579-579
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;fs/notify/inotify/inotify_user.c;658-658
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;mm/mempolicy.c;1071-1074
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;mm/mempolicy.c;1094-1095
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;mm/mempolicy.c;1113-1115
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;mm/mempolicy.c;1188-1191
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;mm/migrate.c;1058-1061
CVE-2009-0029;938bb9f5e840;1e7bfb2134dfec37ce04fb3a4ca89299e892d10c;security/keys/keyctl.c;1219-1220
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;fs/exec.c;102-102
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;fs/filesystems.c;182-182
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;fs/nfsctl.c;89-90
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;kernel/printk.c;385-385
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;kernel/ptrace.c;577-577
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;kernel/sysctl.c;1691-1691
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;kernel/sysctl.c;2992-2992
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;kernel/timer.c;1403-1403
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;security/keys/keyctl.c;57-61
CVE-2009-0029;1e7bfb2134df;c4ea37c26a691ad0b7e86aa5884aab27830e95c9;security/keys/keyctl.c;149-152
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;drivers/pci/syscall.c;17-20
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;drivers/pci/syscall.c;89-92
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;ipc/mqueue.c;817-819
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;ipc/mqueue.c;910-912
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;ipc/mqueue.c;1000-1001
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;ipc/mqueue.c;1126-1128
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;kernel/sys.c;1706-1707
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;mm/swapfile.c;1380-1380
CVE-2009-0029;c4ea37c26a69;d5460c9974a321a194aded4a8c4daaac68ea8171;mm/swapfile.c;1636-1636
CVE-2009-0029;d5460c9974a3;e48fbb699f82ef1e80bd7126046394d2dc9ca7e6;ipc/mqueue.c;653-654
